instructions,cycles,cpu_migrations,branches,branch_misses,context_switches,cache_references,cache_misses,L1_dcache_stores,L1_dcache_loads,L1_dcache_load_misses,LLC_stores,LLC_store_misses,LLC_loads,minor_faults,page_faults,thread,seconds,workload,class,app,dwarfs,power,MIPS,instructions_per_cycle,instructions_per_loads,instructions_per_stores,instructions_per_branches,instruction_per_cache_misses,Loads_PTI,Stores_PTI,L1_load_ratio,L1_load_rate_PTI,branch_miss_predict_ratio,branch_miss_predict_rate_PTI,cache_misses_PTI
65771935293594,48494644759539,1,486504661937,1471780461,1332400,307067932222,176900273616,7970527541234,18101405822466,2239480438944,718650877623,18517492390,268430484699,1687829,1687829,1,15891,D,CPU,lu,DLA,324,4138.94250164206,1.35627213313397,245.024090193579,91.5214011998989,135.192816101136,371.802337832253,4.08123135651665,10.9264061398691,8.08285953638492,34.0491796226972,0.00302521347923,0.022377028354575,2.68960116235518
65773094839325,48480944968869,1,486381826966,1447317664,1331947,303237730157,176910806563,7970627523612,18100846786002,2239796124473,711394664200,18543229972,265848759454,1465328,1465328,1,15885,D,CPU,lu,DLA,324,4140.5788378549,1.35667930733528,247.407943427721,92.4565478900383,135.229342859315,371.786755807382,4.04190741067352,10.8158916033652,8.08147071433162,34.0533789681712,0.002975682033657,0.022004706750315,2.68971388673697
65772972849065,48510646118536,1,486418635968,1442806782,1332744,308900218710,177829946422,7971157056092,18100533691018,2239833907821,716430812242,18164198830,270858825272,1550600,1550600,1,15894,D,CPU,lu,DLA,324,4138.22655398672,1.35584615155091,242.831197333204,91.8064546152544,135.218858788527,369.864436066253,4.11808701263304,10.8924803184137,8.08119460457089,34.054016578526,0.002966183191416,0.021936164955033,2.70369330621685
65771341002433,48554732761211,1,486433154913,1461019278,1333960,305805690267,177536422716,7971448363690,18100737293745,2239616568881,717620622080,18553433719,266801454443,1550498,1550498,1,15909,D,CPU,lu,DLA,324,4134.22220142265,1.35458146430117,246.517925247984,91.651966204367,135.211468087936,370.466747027147,4.05650014697329,10.9108406662022,8.08206973695896,34.0515570269147,0.003003535559292,0.022213615470391,2.69929759694929
65770440418374,48524863936127,1,486474418906,1440267101,1333141,307301762117,177174128531,7971186278428,18100830340721,2239524874827,715985245610,18551252809,269160616980,1548986,1548986,1,15899,D,CPU,lu,DLA,324,4136.76586064369,1.35539669941058,244.353877459202,91.8600499404696,135.198147862082,371.219212216225,4.09242533983102,10.8861251506836,8.08244219306529,34.0506291364495,0.002960622480909,0.021898395264473,2.69382609275494
65766603405843,48524101831931,1,486351018158,1446639774,1333419,307013946839,178026956590,7971659403775,18101521295581,2239135387540,712170759586,18294435744,269722146711,1554825,1554825,1,15903,D,CPU,lu,DLA,324,4135.4840851313,1.35533891247763,243.83093567882,92.3466774233676,135.224561994188,369.419354605409,4.10120232371673,10.828759928367,8.08415667775588,34.046693482441,0.002974476705074,0.021996571193936,2.70695075267006
65770021392348,48572207599206,1,486481536898,1441139083,1334515,305361799957,176917636923,7971300225732,18101204562545,2239237817504,714531099949,18597965675,267323166153,1690493,1690493,1,15916,D,CPU,lu,DLA,324,4132.32102238929,1.35406695810596,246.03188095829,92.0464083327407,135.195308359951,371.755029833307,4.06451390000767,10.8640849557658,8.08364543553564,34.0464815139094,0.002962371588014,0.021911792827358,2.68994342981289
65773675371822,48695684539544,1,486426301146,1442513302,1337820,315692943081,177031238185,7971364740365,18100183295528,2239823702436,716917378369,18564445614,277751867587,1689647,1689647,1,15955,D,CPU,lu,DLA,324,4122.44909882933,1.35070850720683,236.807319940773,91.7451262256444,135.21817224287,371.537114275208,4.22284243683897,10.8997615583473,8.08107498632259,34.0534976915029,0.002965533110774,0.021931468689341,2.69152114708861
65769427102452,48527278596858,1,486468758222,1450918424,1333217,313006110141,177518556776,7971422178224,18100648235076,2239448016452,719745165213,18576720883,273628643316,1463554,1463554,1,15900,D,CPU,lu,DLA,324,4136.44195612906,1.35530837508597,240.360169554684,91.3787688771599,135.19763806176,370.493250378565,4.16042309278073,10.9434610718415,8.08263826715353,34.0499851544018,0.002982552115583,0.022060682112068,2.69910450184508
65806052972433,57645003310330,2,493326456553,1495150842,1592585,368091685405,255889939378,7978601620970,18112847430713,2239494738499,761792323856,64536858970,288352175617,954302,954302,2,9520,D,CPU,lu,DLA,354,6912.40052231439,1.1415742769268,228.214171894576,86.3831925206852,133.392507331224,257.165456103471,4.38184882077329,11.5763260284753,8.0879169391811,34.0317438494169,0.00303075341316,0.022720567097777,3.88854714451869
65804801511272,57883087113302,2,492182578588,1497491978,1597999,366361152599,258225504197,7974288068813,18109642662382,2239418359359,757408026667,66749449801,286260876437,926316,926316,2,9546,D,CPU,lu,DLA,354,6893.44243780348,1.13685715107876,229.87703499802,86.8815739923543,133.699981214403,254.834632682408,4.35015181054782,11.5099203898861,8.08676171948756,34.0312303650882,0.003042553806549,0.022756576170866,3.92411341219177
65813043882000,57698227362718,2,493772085643,1496429436,1593935,360653903196,256647647960,7976370080350,18110530485556,2239534260152,751966988079,64903875768,282834731235,1036091,1036091,2,9525,D,CPU,lu,DLA,354,6909.50591937008,1.14064238868672,232.690814153647,87.5211876656025,133.286278822945,256.433458109296,4.2975482450274,11.4258047299445,8.08673964395026,34.0287293833026,0.00303060760118,0.022737581302014,3.89964713408725
65808076134501,57801379572423,2,492471147973,1522412525,1596569,368623358303,256612487189,7975886954337,18110141996582,2239653767353,756929547628,65822084740,289040161489,1039117,1039117,2,9542,D,CPU,lu,DLA,354,6896.67534421515,1.13852085575303,227.677966257314,86.9408207682269,133.628287475044,256.449235403077,4.39216853716023,11.5020768283966,8.08613467874813,34.0331141541885,0.003091374045497,0.023134129037422,3.89940721963252
65811512344575,57743986847248,2,492867646387,1524125157,1595108,362782409147,256572531041,7978042795778,18110629068386,2239619912985,753574349189,65579748833,283711892965,1003784,1003784,2,9530,D,CPU,lu,DLA,354,6905.72007812959,1.13971195855714,231.965997818406,87.3324741153964,133.527759078955,256.502565093605,4.3109766491848,11.4504943336273,8.08647438941899,34.0308227724479,0.00309236195188,0.023158944426319,3.89859649019523
65803318364013,57652207042454,2,494232795406,1518172726,1592351,368887850376,256753524851,7973876041415,18112337401983,2239455876479,754212274321,64367693815,291227699030,918223,918223,2,9522,D,CPU,lu,DLA,354,6910.66145389761,1.14138420261269,225.951441374519,87.2477425844789,133.142355132377,256.289834393511,4.42572967853957,11.4616145974406,8.08782954476435,34.0325675384743,0.003071776580008,0.023071370316034,3.90183247949111
65809986727057,57925047950033,2,492646555098,1507367597,1599638,366520359034,259156684133,7977605465350,18110187217357,2239458444002,756279510684,66773964652,286170700424,958474,958474,2,9556,D,CPU,lu,DLA,354,6886.77131928181,1.13612312904472,229.967591474427,87.0180743988908,133.584587258437,253.938990411234,4.34843881082784,11.4918654188554,8.08686013614675,34.0291581168375,0.003059734370212,0.022904845783539,3.93795375172824
65811311063670,57690095070255,2,493442405075,1510598891,1593189,362516888287,256590011470,7977134082172,18111479654818,2239804619550,751121254005,64511510755,285014661909,947420,947420,2,9522,D,CPU,lu,DLA,354,6911.50084684625,1.1407731428337,230.905001949276,87.6174262314669,133.371818852227,256.484306176371,4.33078535137005,11.4132546801616,8.08618729362956,34.033733462369,0.003061347941449,0.022953484235234,3.89887402823139
65802562271476,57626982663465,2,494565748702,1497715656,1591387,364997597707,255870648380,7974978569225,18114206932307,2239668988833,754030337570,63870111903,287724002707,916708,916708,2,9516,D,CPU,lu,DLA,354,6914.93928872173,1.14187068678843,228.70028795785,87.2677914837442,133.051191766062,257.171202277765,4.37253494050827,11.4589814065167,8.08789469453947,34.0361972470462,0.003028344886258,0.022760749799089,3.88846025971415
65806473783346,57695068477359,2,493561441232,1498198904,1593276,364818031848,257433712807,7975205564478,18111531113950,2239606587766,755608756816,64503423603,286478660357,952052,952052,2,9521,D,CPU,lu,DLA,354,6911.71870426909,1.14059096418562,229.708117530779,87.0906711836463,133.329851738587,255.624925988935,4.35335072503916,11.4822860635822,8.08692527200333,34.0332258971881,0.00303548611954,0.022766740380779,3.9119815727332
65811438417214,57719217416268,2,493850399195,1520680362,1594101,365380859488,257366562727,7977916136400,18110436831702,2239380541690,752750790308,64222516484,287814914279,952743,952743,2,9529,D,CPU,lu,DLA,354,6906.4370256285,1.14019976990653,228.658888584968,87.4279233772524,133.261891707468,255.710911782363,4.37332660098366,11.4379932791608,8.08725292309388,34.0272237706364,0.003079232829373,0.023106627032821,3.91066612304407
65798471441795,57674818125885,2,493558612758,1494625123,1593159,364639619511,255788601131,7974549394642,18113167459040,2239578721342,759267397977,64800761795,285437948791,950585,950585,2,9522,D,CPU,lu,DLA,354,6910.15243035024,1.14085269065225,230.517601883319,86.6604724726877,133.314402263419,257.237700002499,4.338063522395,11.5392862682022,8.08775654386742,34.0369414709447,0.00302826267107,0.022715195205137,3.88745506584099
65812161754230,57696086657807,2,494114428150,1524340003,1593891,370051979431,256134807793,7976700573541,18112288679496,2239693624176,762740109841,63980728633,290709389801,956533,956533,2,9530,D,CPU,lu,DLA,354,6905.78822184995,1.1406694208666,226.384712923379,86.2838611803818,133.192147415398,256.943452244169,4.41725939480046,11.5896528773723,8.08694925233787,34.0316069929438,0.00308499391266,0.023161980435964,3.89190692063139
65805255261209,57635025850236,2,494142173132,1503616680,1592058,360533663510,255163978933,7976886836667,18114296265815,2239970190777,750978997916,63702062329,283411632966,954633,954633,2,9518,D,CPU,lu,DLA,354,6913.76920163995,1.14175805927811,232.189676099511,87.6259595059536,133.170692240491,257.893984630518,4.30682370034154,11.4121432237448,8.08684702162555,34.0393815339764,0.00304288272031,0.02284949240044,3.87756233024469
65793786007015,57695728206552,2,492757582260,1518737294,1593070,363652824588,257218288788,7974279152756,18111165597658,2239950681772,754136914652,65283259823,285317611740,956774,956774,2,9524,D,CPU,lu,DLA,354,6908.20936654924,1.14035801353389,230.598404373897,87.2438210207172,133.521610576252,255.789688661067,4.3365434497048,11.4621297909744,8.0855198040925,34.0450188036477,0.003082118568393,0.023083293821062,3.90946173489051
65812588895994,57772773144988,2,492320801001,1495456437,1595296,362825539527,258016806955,7976841417088,18108155996787,2239717540420,751105802207,66122255017,284000584860,1038219,1038219,2,9531,D,CPU,lu,DLA,354,6905.1084771791,1.13916271131436,231.733990718494,87.6209299710036,133.678261739463,255.070937714039,4.31529270651875,11.4127982929527,8.08501771763206,34.0317495177025,0.003037565006312,0.022722954104774,3.92047800099086
65805082897421,57623973601624,2,492966155089,1509611185,1591437,361831725225,255538366651,7974782294025,18111286540922,2239806982191,752291737252,64566787146,284034494762,1035756,1035756,2,9510,D,CPU,lu,DLA,354,6919.56707649012,1.14197405670695,231.679898431213,87.4728242234805,133.488034052846,257.515471198475,4.31630023481259,11.4321220204934,8.08609254499482,34.0369905115458,0.003062301883032,0.02294064711313,3.88326183023492
65816275775496,57635964859807,2,493387338931,1520594721,1591742,361282922797,256371901588,7980810644830,18110886596661,2239922047315,750041619331,64422045995,283540264637,1035887,1035887,2,9512,D,CPU,lu,DLA,354,6919.28887463162,1.14193066665209,232.123207826432,87.7501648964505,133.396766763608,256.721876960079,4.3080569554585,11.395989981102,8.08549860847638,34.0329503746996,0.003081949213157,0.023103627531082,3.89526600475698
65808528705102,57581141337990,2,494081350650,1505053348,1590627,361534212005,255911577864,7977848389229,18113276935420,2239570501410,752488522112,63596997958,284505286674,953715,953715,2,9506,D,CPU,lu,DLA,354,6922.84122713044,1.14288336729588,231.30863216791,87.4545282370528,133.193711154097,257.15338576856,4.32322819355089,11.4345136856655,8.08783511124841,34.0316148298324,0.003046165061725,0.022870186852898,3.88872966619234
65795871548706,57787308214129,2,492582892197,1506360945,1595959,371355251432,256926585706,7973534622353,18110917712236,2239701536396,761054171480,65026742345,291849077278,957392,957392,2,9537,D,CPU,lu,DLA,354,6899.01138185027,1.13858689013341,225.444850339658,86.4535981988702,133.573196696389,256.088218227428,4.43567461617947,11.5668985540624,8.08630856296105,34.0401530320643,0.003058086200033,0.022894459934084,3.90490436038692
65805419325059,57804532248831,2,493067327363,1506266295,1596337,361446640886,257938713421,7977248758640,18110140729633,2239477780511,752644394044,65343587443,282613671754,957761,957761,2,9540,D,CPU,lu,DLA,354,6897.84269654706,1.13841279852913,232.845845413802,87.4322852143797,133.461326016057,255.120367362821,4.29468689133297,11.4374226585528,8.08676955281095,34.0318138457359,0.00305488969033,0.022889699821826,3.91971840718559
65809582060890,57788180831759,2,492077054939,1499322176,1595966,361699311696,257188843011,7977942705255,18108203861026,2239458982183,756877615175,65991816832,281850693984,956512,956512,2,9537,D,CPU,lu,DLA,354,6900.44899453602,1.13880695176206,233.490934972209,86.9487757881094,133.738367599863,255.880392362414,4.28282151561484,11.5010244932828,8.0859725518948,34.0293755415579,0.003046925600272,0.022782733593609,3.90807592081404
65802767461459,57710878832161,2,493264198237,1501583775,1593902,362395191774,256671905814,7975531458122,18112050149596,2239733050133,754723813241,65232666828,283517838544,954490,954490,2,9523,D,CPU,lu,DLA,354,6909.87792307666,1.14021426796898,232.093923258543,87.1878776143065,133.402682977293,256.369185605937,4.30860052671885,11.4694843751525,8.08670039874639,34.037064648456,0.003044177502375,0.022819462355888,3.90062478700966
65815983740452,57699659112206,2,493689117127,1492431240,1593174,361595913605,257405951325,7979308706103,18110182533905,2239221724597,753118847755,64689332472,283321246849,946314,946314,2,9519,D,CPU,lu,DLA,354,6914.16994857149,1.14066503603535,232.30161688343,87.391231724774,133.314633556164,255.689440751713,4.30474834147111,11.4427955787299,8.08771294730286,34.0224607661789,0.003023018308941,0.022675817562577,3.91099451373531
65804183199280,57525063415564,2,493833641468,1500238328,1588788,361579851226,256339241509,7978073687304,18111921910095,2239738178657,750750853588,63833017194,284656028048,953306,953306,2,9499,D,CPU,lu,DLA,354,6927.48533522266,1.14392195839763,231.170875426477,87.6511600150538,133.251722186578,256.707411678011,4.32580444294786,11.4088621283307,8.08662462545302,34.0364102974157,0.003037942744322,0.022798525185803,3.89548550025623
65799044762358,57637792257501,1,493142863838,1507016416,1592180,365818837563,256000611882,7974403648089,18111366210267,2240202417256,754761795505,64191455913,288077626828,954399,954399,2,9518,D,CPU,lu,DLA,354,6913.11670123534,1.14159550852323,228.407341058957,87.1785577306981,133.427956860739,257.026904266491,4.37814299384483,11.4707105282595,8.08470077112559,34.046123699011,0.003055942864652,0.022903317539682,3.89064328831186
65800744697835,57756643148903,2,493679607379,1515048602,1595425,363319996796,256334496302,7977181917672,18114542672534,2239596672374,752474360130,65150498992,285014081525,921377,921377,2,9535,D,CPU,lu,DLA,354,6900.96955404667,1.13927578041877,230.868399012992,87.4458296312808,133.286333310745,256.698749669307,4.33147197396958,11.4356511250056,8.08830576325708,34.0360383861687,0.00306889038833,0.023024794156317,3.89561694900444
65805438150023,57605369890329,2,493868729583,1493812922,1591096,363428167449,256514038774,7975938405204,18111203851206,2239660387192,754574023866,64011738776,285785545983,1028911,1028911,2,9510,D,CPU,lu,DLA,354,6919.60443217907,1.14234902536527,230.261603761925,87.2087244838804,133.244796052559,256.537374969954,4.34288645463415,11.4667426443651,8.08658489241448,34.0345790584363,0.003024716554258,0.022700447926422,3.89806748477535
65800202936223,57889500353776,2,491468926346,1510778932,1597914,365819112584,258484390304,7974826341866,18109046553169,2239354360925,760189901044,67419698372,283948948774,956510,956510,2,9545,D,CPU,lu,DLA,354,6893.68286393117,1.13665176818081,231.73251114444,86.5575862634545,133.884767497791,254.561611472307,4.31532025895449,11.5530023787437,8.08672663387173,34.0326360861759,0.003074007024681,0.022960095327735,3.92832208366495
65814184721995,57762279242769,2,492680430584,1491923319,1594870,368077559167,257170395616,7977326172997,18107729839225,2239103897946,759189157536,65691979147,288087089665,950716,950716,2,9528,D,CPU,lu,DLA,354,6907.45011775766,1.13939729499566,228.452391943445,86.6901009698287,133.583923039082,255.916644543593,4.37727962265134,11.5353424302509,8.08704314964383,34.0216004711473,0.003028176534699,0.022668719901371,3.90752231760236
65871402636704,81536022430294,4,506761460721,1652202088,2340865,681256346438,587696005389,7987777972315,18121879958244,2238762948334,822085761980,141442952444,530870811487,776505,776505,4,6992,D,CPU,lu,DLA,376,9420.96719632494,0.807880991411105,124.081793934374,80.1271663896139,129.98502795178,112.084142197127,8.05920005096711,12.4801617860484,8.09459526375028,33.9868722802412,0.003260315189812,0.025082236325106,8.92186869968868
65869998126543,81879389063770,4,507195985214,1616692815,2350848,689092390135,591631136670,7988128051372,18122740501776,2239041824441,824416162157,141834860449,537954405903,775867,775867,4,7024,D,CPU,lu,DLA,376,9377.84711368779,0.804475935637985,122.445317677016,79.8989650496431,129.870898127773,111.336260118581,8.16691090334532,12.5158066738246,8.09397140506767,33.9918306986979,0.003187511065013,0.024543690010347,8.98179981018697
65857317348706,81963014381710,4,506630495972,1619565322,2353141,685818638645,587642356777,7987126455602,18122324342617,2238939252261,829291041615,142510988666,532825715712,720030,720030,4,7028,D,CPU,lu,DLA,376,9370.70537118754,0.803500430596682,123.600110517757,79.4139982755058,129.990827382696,112.070405730977,8.0906076524611,12.5922384178513,8.09415633957737,33.9968183095905,0.003196738717619,0.024592033007124,8.92296225285809
65859987571970,81768796577721,4,504734316846,1623232384,2347716,681050822164,589257558391,7985642368147,18119856783937,2239198963001,821191630276,142614299984,529846842026,725030,725030,4,7014,D,CPU,lu,DLA,376,9389.79007299259,0.805441566079186,124.30004738754,80.2005100196098,130.484465537271,111.767743381696,8.04504922578368,12.4687486370784,8.09211556602927,33.9993833213841,0.003216013514087,0.024646715613576,8.94712525943124
65865880904722,81802273652550,4,506565980731,1652912824,2348417,686803505968,588769234929,7987968239957,18122587868285,2239050740706,826605254018,141724885095,535323070291,729603,729603,4,7014,D,CPU,lu,DLA,376,9390.63029722298,0.805183987727324,123.039496259553,79.6823884007005,130.024287871985,111.870452797461,8.12747150630794,12.5498246233695,8.09387100471458,33.9940908699739,0.003262976368083,0.025095129698349,8.93891081151229
65878969014291,81952901938861,4,509460193376,1613913700,2352790,685349227228,589319021917,7990432011221,18124918848658,2238986847759,823511889020,141508795550,534650385342,721078,721078,4,7028,D,CPU,lu,DLA,376,9373.78614318313,0.803863773651828,123.218781507377,79.9975931041975,129.311317882828,111.788295582235,8.11564590857546,12.5003760887842,8.0951430629435,33.9863674441126,0.003167889701657,0.02449816267844,8.94548033666344
65864620502339,81910742958298,4,506531286341,1613346345,2351493,683864135490,587349568978,7987394940968,18122368925788,2239246949734,826688227674,142569373878,531742291858,728090,728090,4,7025,D,CPU,lu,DLA,376,9375.74669072441,0.804102345108403,123.865679880749,79.6728661392192,130.030705463667,112.13870577439,8.07326130178062,12.5513245406863,8.09306402223335,33.9977203642201,0.003185087256217,0.024494885610746,8.91752756636838
65864216966535,81880702157311,3,504989131823,1617780238,2350746,689042512166,588953628685,7985881705919,18119815710769,2238728435666,828164105113,142878364233,536560349791,730302,730302,4,7024,D,CPU,lu,DLA,376,9377.02405560009,0.804392429854781,122.752672634477,79.5303932637217,130.426998950981,111.832602362252,8.14646213836599,12.5738093194637,8.09379798911543,33.9900561909584,0.003203594168769,0.024562354378584,8.94193624110406
65862962993410,81673924092462,4,507054555939,1624965731,2344743,684646666925,588657091338,7987324600023,18122110341693,2239186137070,823532820901,141859176971,533351766738,724393,724393,4,7003,D,CPU,lu,DLA,376,9404.96401448094,0.806413598039533,123.488787514909,79.9761239890251,129.893247623898,111.886808062917,8.09790119511272,12.5037317404533,8.09316833544083,33.9976526305694,0.003204715768682,0.024671919651756,8.93760414934413
65874742723259,81793948124833,4,509358914927,1625261889,2348451,690035185439,592252525335,7990459850110,18125570605648,2239334712912,829536347892,141334899950,537837585011,726929,726929,4,7017,D,CPU,lu,DLA,376,9387.8783986403,0.805374287871784,122.480735000905,79.411520532715,129.328732241194,111.227457723372,8.16454930640816,12.5926313120781,8.09417658786603,33.993828595574,0.003190798946226,0.024672003590629,8.99058578221798
65856529711288,81729880177725,4,505107051149,1647610961,2346403,681378921614,587869229393,7985882683486,18120704469183,2239079181348,823036113118,142056488881,530188271862,722528,722528,4,7009,D,CPU,lu,DLA,376,9395.99510790241,0.805782775749582,124.213478883647,80.0165735884861,130.381331168274,112.025815297881,8.05065608811034,12.4974109131798,8.09292704792768,33.9993496645514,0.003261904495794,0.025018186780006,8.92651392307174
65854495903436,81719260267062,4,503852242038,1614508160,2346281,683437443984,587677415843,7984676161812,18118281895596,2239009600426,828247454065,142494273063,530934788113,726638,726638,4,7013,D,CPU,lu,DLA,376,9390.34591521973,0.80586260433857,124.034998982625,79.5106529820589,130.702000326654,112.058918937646,8.06224056276313,12.5769310462793,8.09209656454745,33.9993430928256,0.003204328621164,0.024516293653928,8.92387691653923
65875088036939,81819049873756,4,507248627640,1625062495,2348995,685832271190,587585944098,7988115267143,18121652547937,2238796529048,825855405350,142037526819,534470544766,728460,728460,4,7017,D,CPU,lu,DLA,376,9387.92760965356,0.805131422799238,123.252981257892,79.7658859047135,129.867454434379,112.111408890258,8.11339401119736,12.536687691209,8.09437227225059,33.9854806386385,0.003203680417157,0.024668847411464,8.91969880584471
65853336436512,81786824837327,4,503715073133,1622054542,2347669,683968157420,588108764956,7984317448271,18118893874863,2239075793597,831577107545,142915684267,530491708542,729882,729882,4,7012,D,CPU,lu,DLA,376,9391.51974279977,0.805182699872424,124.136410383308,79.1908962368212,130.735290542168,111.974757664832,8.05565423482282,12.6277141378662,8.09213065796027,34.0009468731421,0.003220182655864,0.024631319076199,8.93058418570766
65857219077460,81940541261335,4,503287702466,1620042449,2352307,688630491263,591286009638,7983634976422,18117648383516,2238778289266,829114380408,144085091412,534704052028,720568,720568,4,7028,D,CPU,lu,DLA,376,9370.69138836938,0.803719600379743,123.165737808943,79.4308006635372,130.854019986529,111.379633551248,8.11914106787733,12.5895747197101,8.092649669859,33.9944249184405,0.003218919200811,0.024599314573161,8.9783021196589
65867474926182,81864334592332,4,507000953606,1626997503,2350137,683044603472,589259901920,7987532849305,18121852156267,2239018124387,823275022398,142340460660,531640732307,721375,721375,4,7021,D,CPU,lu,DLA,376,9381.49479079647,0.804593053302013,123.894711077454,80.006648002421,129.915879758618,111.780005243127,8.07136956294153,12.4989613359347,8.09366032319565,33.9927730172787,0.003209062017395,0.024701075983608,8.94614379221894
65863202091052,81695287503098,4,506847850401,1616222669,2345289,687290269050,588063040799,7987813491586,18122040984729,2239282836975,826257395185,141322075276,536011263190,724698,724698,4,7006,D,CPU,lu,DLA,376,9400.97089509735,0.806205646666638,122.876526323488,79.7126930117281,129.946693152478,112.000240657131,8.13825089234192,12.5450535193043,8.09278787185708,33.9989974049443,0.003188772858998,0.02453908430941,8.92855224357354
65855320770655,81775494028353,4,504330936765,1618014264,2347551,686494096277,588881163570,7985033459279,18120509495777,2239335080233,831802260926,143346817721,532780751763,730132,730132,4,7013,D,CPU,lu,DLA,376,9390.46353495722,0.80531853158627,123.606794263374,79.1718463199918,130.579577753211,111.831257042452,8.09017017195072,12.6307525525963,8.09191516523359,34.0038595823049,0.003208239166089,0.024569226071115,8.94204381177966
65855984130919,81888825236598,4,504941647353,1622152104,2351192,687919461349,590087642210,7986286590653,18120740745834,2239184800931,829295486970,142763252751,535081028008,727999,727999,4,7024,D,CPU,lu,DLA,376,9375.85195485749,0.804212100254754,123.076656961821,79.4119649336779,130.42295971455,111.603733784823,8.12501756779279,12.5925608418727,8.0925615153782,34.0012351266301,0.003212553594071,0.024631810235729,8.96027369414038
65868344739841,81953785836670,4,506074386948,1650550994,2353038,690814590223,590306577638,7986844254641,18121662042199,2239026915137,828081880713,142009132831,538988342163,790987,790987,4,7029,D,CPU,lu,DLA,376,9370.94106414013,0.803725466339206,122.207364403294,79.5432749755696,130.155460222114,111.583281018824,8.1828129170671,12.571773041871,8.09354363705368,33.9924575906749,0.003261479016858,0.025058334174316,8.96191607622027
65864321127952,81895855034748,4,503798368929,1645350346,2351531,687220291510,590732824344,7984748225166,18117976431984,2238725430133,827063250726,143121228953,534629041966,727197,727197,4,7028,D,CPU,lu,DLA,376,9371.70192486511,0.804244868070626,123.196302403902,79.6363773509898,130.735479092498,111.495956232148,8.11712673584531,12.5570754630462,8.09298728111899,33.9899568050495,0.003265890577411,0.024980904954651,8.9689351416286
65869601264506,81783792740021,4,506946219525,1611049692,2347917,682152178806,590676302735,7987700752689,18121743004321,2238872297400,823311938987,142037781049,531142528776,729164,729164,4,7013,D,CPU,lu,DLA,376,9392.49982382803,0.805411427590501,124.014925741872,80.005643238396,129.934100951033,111.515564378511,8.06354552903917,12.4991183061957,8.09413874358344,33.9894618218438,0.003177949908591,0.024458166757844,8.96735810443242
65851849872017,81829329422224,3,504595802217,1611723635,2349481,686938812948,588730004409,7984830524668,18120183278022,2239285479458,827927692034,142969683074,534166624245,788872,788872,4,7021,D,CPU,lu,DLA,376,9379.26931662399,0.804746297409255,123.279603934621,79.5381655978149,130.504157154477,111.854074667254,8.111641894391,12.5725806282295,8.09194872393306,34.0048986294242,0.003194088472236,0.024474994068236,8.94021968332243
65866498455451,81913796497784,4,505113473154,1623342108,2351895,686886290248,588260286890,7985714964841,18119209630578,2238846201136,829998230782,142540645035,534133623342,724924,724924,4,7031,D,CPU,lu,DLA,376,9368.01286523268,0.804095296171908,123.314645581256,79.3573962120299,130.39940915488,111.968290097692,8.10933685359429,12.6012198954734,8.09310153657908,33.9906667826019,0.003213816685316,0.024645945147638,8.93110003847968
65864980016978,82167969413694,4,505665111052,1623343263,2359066,686126796349,588920517948,7986079431408,18120795654257,2239047451176,827553470703,142752465796,533771228844,729558,729558,4,7049,D,CPU,lu,DLA,376,9343.87572946205,0.801589481728156,123.395523133803,79.5899991344683,130.254151566737,111.840185576271,8.10402172302201,12.5643926482583,8.09308246001644,33.9945058906697,0.00321031296706,0.02464653086635,8.94132994189316
65870303942810,81918368016951,4,507321460158,1631388250,2351894,683638786942,588547983399,7987968297315,18122621047290,2239066178108,824040560252,142207136369,532411367406,726391,726391,4,7026,D,CPU,lu,DLA,376,9375.22117034017,0.804096877627979,123.72069413871,79.9357545248333,129.839380187653,111.920023177029,8.08272219099294,12.5100464234604,8.09383001917501,33.99204260621,0.003215689416119,0.02476667257246,8.93495168794105
65862310359349,81878542864288,4,506171696655,1616897174,2350619,686294571946,588481893716,7986724709478,18120836042965,2239361427282,828562289509,141777615802,534440335224,792369,792369,4,7021,D,CPU,lu,DLA,376,9380.7592023001,0.804390357416526,123.236039682043,79.4898720268557,130.118516690276,111.919009000358,8.11450938037338,12.5802190203822,8.09196578194122,34.0006509802632,0.003194365043888,0.024549657690083,8.93503265380769
65864052087998,81927840402045,4,506513732274,1612792087,2351858,682703611049,588529063279,7987931894176,18122780178472,2239121890244,824989229465,141962038422,531332585885,728326,728326,4,7024,D,CPU,lu,DLA,376,9377.00058200427,0.803927599760752,123.960121847775,79.8362569299364,130.034089682624,111.912998350558,8.06711049564807,12.5256373288842,8.09369970318907,33.9961150166165,0.003184103380099,0.024486681822206,8.93551253865603
65863338457353,81693217254558,4,505430095765,1611521047,2345172,684257493281,589515680061,7985879881157,18121259044427,2238894244138,830031561980,142276079043,531476107854,726612,726612,4,7004,D,CPU,lu,DLA,376,9403.67482258039,0.806227746571925,123.925304419227,79.3504024114929,130.311469398483,111.724489585311,8.06937699032877,12.602330544138,8.09384324064127,33.9930270250073,0.003188415293238,0.024467648994797,8.95058911176687
65867503096358,82089298137530,4,505376118052,1613559796,2356520,681888436329,589196664324,7986085969916,18119919640790,2238927216273,826319312857,142941627597,529462068806,791003,791003,4,7041,D,CPU,lu,DLA,376,9354.85060309019,0.802388430535799,124.404573957294,79.7119250046583,130.333628249487,111.792050234924,8.03828965599996,12.5451743881679,8.09312581002659,33.9913783128785,0.003192789960514,0.024497054239926,8.94517989336958
